nsweeps,pearson,slope
606,0.8330923318862915,0.8812942504882812
607,0.8310867547988892,0.8781742453575134
608,0.8310606479644775,0.8843082785606384
609,0.8329008221626282,0.8854877352714539
610,0.8341808319091797,0.8882839679718018
611,0.8375924825668335,0.9028934836387634
612,0.8363147377967834,0.897849977016449
613,0.838583767414093,0.9065461754798889
614,0.8367497324943542,0.8944756984710693
615,0.8357824087142944,0.8923011422157288
616,0.8387120962142944,0.9059793949127197
617,0.8373933434486389,0.9098571538925171
618,0.8355944752693176,0.8997713923454285
619,0.834024965763092,0.8915054798126221
620,0.8315951228141785,0.867579460144043
621,0.8309586048126221,0.8748782277107239
622,0.832034707069397,0.8744128942489624
623,0.832101583480835,0.8674139380455017
624,0.8314340710639954,0.8681312799453735
625,0.8281399607658386,0.8622317314147949
626,0.827077329158783,0.8590356707572937
627,0.8268874883651733,0.8538307547569275
628,0.8264458775520325,0.8579103350639343
629,0.827305018901825,0.8619821667671204
630,0.8276012539863586,0.8652956485748291
631,0.8269650340080261,0.8670220375061035
632,0.829481303691864,0.8740131258964539
633,0.830021321773529,0.878612756729126
634,0.8330531120300293,0.8995015025138855
635,0.8334428071975708,0.895342230796814
636,0.8340984582901001,0.8967127203941345
637,0.8322554230690002,0.8948594331741333
638,0.8307496309280396,0.8782085180282593
639,0.8324152827262878,0.8871389031410217
640,0.8320837616920471,0.8868551850318909
641,0.8305531144142151,0.8715587258338928
642,0.833156168460846,0.887312114238739
643,0.8332116603851318,0.8851655721664429
644,0.8349159955978394,0.9013437032699585
645,0.8317323923110962,0.8872181177139282
646,0.8354886174201965,0.9026483297348022
647,0.8323335647583008,0.8924108743667603
648,0.8309691548347473,0.8845991492271423
649,0.8306000828742981,0.8782849311828613
650,0.833486020565033,0.8852853775024414
651,0.8294945955276489,0.8722599148750305
652,0.8324076533317566,0.8763414025306702
653,0.834255039691925,0.884468138217926
654,0.8345468640327454,0.8938513398170471
655,0.8340358138084412,0.8870943188667297
656,0.8341491222381592,0.8896909356117249
657,0.8312000036239624,0.882541298866272
658,0.8279200792312622,0.8709995746612549
659,0.8280214071273804,0.8704981207847595
660,0.8312627077102661,0.8817605376243591
661,0.8322626352310181,0.8777825236320496
662,0.8320136070251465,0.8781197667121887
663,0.8336516618728638,0.8864458799362183
664,0.8302758932113647,0.8697348237037659
665,0.8338039517402649,0.8808926939964294
666,0.8330323100090027,0.8826297521591187
667,0.8342162370681763,0.8874835968017578
668,0.8337063193321228,0.889997661113739
669,0.8360758423805237,0.8930135369300842
670,0.8366829752922058,0.8909207582473755
671,0.8340439796447754,0.8841954469680786
672,0.8338789343833923,0.8878264427185059
673,0.8334852457046509,0.8831384181976318
674,0.8338041305541992,0.885656476020813
675,0.8314081430435181,0.8801339268684387
676,0.827813982963562,0.8683352470397949
677,0.8280731439590454,0.8701504468917847
678,0.8261470198631287,0.8602855205535889
679,0.8289552330970764,0.8690893650054932
680,0.8332664966583252,0.879125714302063
681,0.8340844511985779,0.8830533027648926
682,0.8349112868309021,0.884567141532898
683,0.837058961391449,0.8989269733428955
684,0.8317446112632751,0.8797450661659241
685,0.8300844430923462,0.8746883869171143
686,0.8336601853370667,0.8775781989097595
687,0.8348923325538635,0.8776552081108093
688,0.8310565948486328,0.862718403339386
689,0.8346966505050659,0.8806025981903076
690,0.8347488641738892,0.8812160491943359
691,0.8347834348678589,0.8879982829093933
692,0.8328718543052673,0.8753980994224548
693,0.8334466814994812,0.8793938755989075
694,0.8310181498527527,0.8711610436439514
695,0.832977294921875,0.8794661164283752
696,0.831171989440918,0.8693848848342896
697,0.8344383835792542,0.8837864398956299
698,0.8368445038795471,0.8959369659423828
699,0.8345301151275635,0.8873780369758606
700,0.8359507322311401,0.8930537700653076
701,0.8321441411972046,0.8786792159080505
