nsweeps,pearson,slope
95,0.4725486636161804,1.7784082889556885
96,0.47204941511154175,1.7767852544784546
97,0.47196367383003235,1.7770793437957764
98,0.47171857953071594,1.7785526514053345
99,0.47213712334632874,1.7788927555084229
100,0.4724167585372925,1.781214952468872
101,0.47266045212745667,1.7836172580718994
102,0.47248244285583496,1.7845734357833862
103,0.4725944995880127,1.7836811542510986
104,0.4729679822921753,1.7848076820373535
105,0.47266635298728943,1.7852224111557007
106,0.47277095913887024,1.786299228668213
107,0.47305262088775635,1.786144733428955
108,0.47240498661994934,1.7846752405166626
109,0.47240692377090454,1.785819411277771
110,0.4723685681819916,1.7866333723068237
111,0.4721975326538086,1.7886576652526855
112,0.4723099172115326,1.789576768875122
113,0.4718724489212036,1.789311170578003
114,0.4719686210155487,1.7883397340774536
115,0.47232934832572937,1.7905166149139404
116,0.47228047251701355,1.7908178567886353
117,0.4723421633243561,1.7908482551574707
118,0.4724201560020447,1.7919001579284668
119,0.4718210697174072,1.792043924331665
120,0.4715220630168915,1.7922791242599487
121,0.47163665294647217,1.7935655117034912
122,0.47176867723464966,1.7933932542800903
123,0.4720715582370758,1.7950645685195923
124,0.47190362215042114,1.7954401969909668
125,0.4720088243484497,1.7966554164886475
126,0.47218748927116394,1.7970647811889648
127,0.4721795320510864,1.7968872785568237
128,0.47224730253219604,1.7973114252090454
129,0.47209876775741577,1.7976778745651245
130,0.47236159443855286,1.7977370023727417
131,0.4726204574108124,1.7990211248397827
132,0.47257012128829956,1.799903392791748
133,0.4719473719596863,1.800397276878357
134,0.4723551571369171,1.8009953498840332
135,0.47208526730537415,1.8006585836410522
136,0.47191840410232544,1.8023180961608887
137,0.47197651863098145,1.8030670881271362
138,0.4723889231681824,1.8034261465072632
139,0.47219225764274597,1.803804636001587
140,0.4717457890510559,1.8040082454681396
141,0.47202232480049133,1.8039249181747437
142,0.4721371829509735,1.8064043521881104
143,0.47214964032173157,1.8063387870788574
144,0.4721751809120178,1.8064720630645752
145,0.47244107723236084,1.8061466217041016
146,0.47271761298179626,1.804970383644104
147,0.472960501909256,1.8068009614944458
148,0.472919225692749,1.8065751791000366
149,0.47292953729629517,1.807982087135315
150,0.473143607378006,1.807700753211975
151,0.4734092950820923,1.8099133968353271
152,0.47293806076049805,1.8081319332122803
153,0.47329282760620117,1.810068964958191
154,0.47335174679756165,1.8100926876068115
155,0.47270524501800537,1.8094277381896973
156,0.4728566110134125,1.8104828596115112
157,0.47290340065956116,1.810545563697815
158,0.47305670380592346,1.8098044395446777
159,0.4729050099849701,1.8111836910247803
160,0.4729031026363373,1.8134546279907227
161,0.47319847345352173,1.8147343397140503
162,0.4733656644821167,1.8153945207595825
163,0.47382450103759766,1.816137671470642
164,0.4739808440208435,1.8159247636795044
165,0.47370728850364685,1.8158146142959595
166,0.4735386371612549,1.8167917728424072
167,0.4732520282268524,1.8180058002471924
168,0.4737469553947449,1.8176473379135132
169,0.47293221950531006,1.8175532817840576
170,0.47307926416397095,1.8181205987930298
171,0.4735320508480072,1.8194591999053955
172,0.4732308089733124,1.819206953048706
173,0.47293326258659363,1.818745732307434
174,0.47309407591819763,1.8202617168426514
175,0.4734228849411011,1.823570966720581
176,0.47368124127388,1.8240172863006592
177,0.4734326899051666,1.8230469226837158
178,0.4739801585674286,1.8233574628829956
179,0.4738103449344635,1.8243167400360107
180,0.47333574295043945,1.825332522392273
181,0.47341814637184143,1.825937271118164
182,0.4738132655620575,1.8267099857330322
183,0.47394633293151855,1.8280152082443237
184,0.473909854888916,1.82830810546875
185,0.4740019738674164,1.8294581174850464
186,0.4740235507488251,1.8291739225387573
187,0.47423094511032104,1.8290342092514038
188,0.4741123616695404,1.8300790786743164
189,0.4738011062145233,1.830439567565918
190,0.4739212989807129,1.8304961919784546
191,0.4742952287197113,1.8327609300613403
192,0.4741295874118805,1.8328627347946167
193,0.4744642674922943,1.8338756561279297
194,0.4740033745765686,1.8333847522735596
195,0.47380784153938293,1.8337793350219727
196,0.4744827449321747,1.8346574306488037
197,0.4739793539047241,1.8323193788528442
198,0.4739872217178345,1.8342047929763794
199,0.47414422035217285,1.8338454961776733
200,0.47425660490989685,1.8343617916107178
201,0.47427794337272644,1.8347523212432861
202,0.47418755292892456,1.8356553316116333
203,0.4746011197566986,1.8352930545806885
204,0.47428667545318604,1.835861325263977
205,0.4741325378417969,1.8363759517669678
206,0.4741448760032654,1.8362891674041748
207,0.4740023910999298,1.8377915620803833
208,0.4741421639919281,1.8378899097442627
209,0.47421568632125854,1.8382203578948975
210,0.47409912943840027,1.8381190299987793
211,0.4743788540363312,1.8370944261550903
212,0.47426164150238037,1.837445855140686
213,0.474111944437027,1.8383649587631226
214,0.4739423394203186,1.8391519784927368
215,0.47422707080841064,1.83897066116333
216,0.4746845066547394,1.840632438659668
217,0.47431305050849915,1.8399958610534668
218,0.4745819568634033,1.840915560722351
219,0.47456392645835876,1.8412261009216309
220,0.4744585454463959,1.8412609100341797
221,0.4747549295425415,1.8421906232833862
222,0.47494104504585266,1.8409448862075806
223,0.4751720130443573,1.8433297872543335
224,0.47444528341293335,1.842324137687683
225,0.47429004311561584,1.8429152965545654
226,0.4744110405445099,1.8423365354537964
227,0.4745842218399048,1.8424837589263916
228,0.47463884949684143,1.8423672914505005
229,0.47482311725616455,1.8432307243347168
230,0.4745422303676605,1.8423787355422974
231,0.4741434156894684,1.8434691429138184
232,0.4740033447742462,1.84390389919281
233,0.4743669033050537,1.8448753356933594
234,0.47417497634887695,1.8440052270889282
235,0.47444024682044983,1.844214916229248
236,0.4747135043144226,1.846197485923767
237,0.4748617708683014,1.8471732139587402
238,0.47512826323509216,1.8475478887557983
239,0.4751802980899811,1.8476444482803345
240,0.4755617678165436,1.850019097328186
241,0.47534480690956116,1.8500663042068481
242,0.4753451645374298,1.8495304584503174
243,0.4751344621181488,1.8501290082931519
244,0.47544530034065247,1.8511532545089722
245,0.47488489747047424,1.850642442703247
246,0.47458624839782715,1.8500866889953613
247,0.474744588136673,1.8520516157150269
248,0.4747706949710846,1.85243558883667
249,0.47442755103111267,1.8520580530166626
250,0.4744788408279419,1.8511046171188354
251,0.47453075647354126,1.8514370918273926
252,0.475057452917099,1.8513857126235962
253,0.4743970036506653,1.8522131443023682
254,0.4744935631752014,1.8525019884109497
255,0.47469308972358704,1.852217674255371
256,0.47494906187057495,1.8519909381866455
257,0.4743703603744507,1.8521578311920166
258,0.47421279549598694,1.8522311449050903
259,0.47440096735954285,1.8522615432739258
260,0.47503072023391724,1.8532978296279907
261,0.4748726785182953,1.8531482219696045
262,0.4746483266353607,1.8538821935653687
263,0.4752088189125061,1.8556817770004272
264,0.4752224385738373,1.857649564743042
265,0.47500473260879517,1.8565490245819092
266,0.4747619330883026,1.8558818101882935
267,0.4748130738735199,1.8559539318084717
268,0.4750414192676544,1.8567899465560913
269,0.4750552177429199,1.856754183769226
270,0.4748532176017761,1.857429027557373
271,0.4748227596282959,1.8570812940597534
272,0.47505396604537964,1.8587017059326172
273,0.4750915765762329,1.8579509258270264
274,0.47536197304725647,1.858615756034851
275,0.47512197494506836,1.8590672016143799
276,0.4747276306152344,1.8577722311019897
277,0.4750770330429077,1.8579623699188232
278,0.4752114415168762,1.8578393459320068
279,0.47545140981674194,1.8592857122421265
280,0.47533565759658813,1.8594690561294556
281,0.47534364461898804,1.8602391481399536
282,0.47513771057128906,1.8598190546035767
283,0.47468945384025574,1.8592513799667358
284,0.4753543436527252,1.8599414825439453
285,0.4753321409225464,1.860548973083496
286,0.4753624200820923,1.861474871635437
287,0.474883496761322,1.8618831634521484
288,0.47518640756607056,1.8625738620758057
289,0.4747042953968048,1.8631168603897095
290,0.4754531979560852,1.8652580976486206
291,0.47514691948890686,1.8650734424591064
292,0.4746549129486084,1.8632053136825562
293,0.4749470353126526,1.8635996580123901
294,0.4751219153404236,1.865034580230713
295,0.47532039880752563,1.8658596277236938
296,0.4753805994987488,1.8655271530151367
297,0.4752589464187622,1.8660145998001099
298,0.4752309322357178,1.867234230041504
299,0.4751697778701782,1.8674907684326172
300,0.47524988651275635,1.8676354885101318
301,0.47515034675598145,1.8671956062316895
302,0.47500166296958923,1.8688397407531738
303,0.47479039430618286,1.869422197341919
304,0.4745466411113739,1.8683481216430664
305,0.4749448895454407,1.8692030906677246
306,0.4751533269882202,1.8691011667251587
307,0.4748692810535431,1.8698756694793701
308,0.47501713037490845,1.8690203428268433
309,0.4754495620727539,1.8700252771377563
310,0.474976122379303,1.8704099655151367
311,0.4748906195163727,1.8708027601242065
312,0.4751186668872833,1.87058687210083
313,0.47507548332214355,1.872253179550171
314,0.47512516379356384,1.8709927797317505
315,0.47533249855041504,1.8721637725830078
316,0.4756679832935333,1.8726445436477661
317,0.4759533107280731,1.8728829622268677
318,0.4759579598903656,1.8725147247314453
319,0.47564074397087097,1.8731374740600586
320,0.4757348895072937,1.8729983568191528
321,0.47552981972694397,1.8734450340270996
322,0.475280225276947,1.8726719617843628
323,0.47540462017059326,1.8740487098693848
324,0.47559359669685364,1.8738460540771484
325,0.4752855598926544,1.8762446641921997
326,0.47590067982673645,1.8758424520492554
327,0.4758440852165222,1.8749768733978271
328,0.475780189037323,1.874811053276062
329,0.47483015060424805,1.87526273727417
330,0.4748976230621338,1.875335931777954
331,0.4753454029560089,1.8761671781539917
332,0.47517794370651245,1.8763301372528076
333,0.47548457980155945,1.8770298957824707
334,0.4755662977695465,1.8785889148712158
335,0.47510725259780884,1.8781589269638062
336,0.47553542256355286,1.8791943788528442
337,0.4752059280872345,1.8782085180282593
338,0.475472092628479,1.8785568475723267
339,0.4753625690937042,1.8785547018051147
340,0.475350022315979,1.879082202911377
341,0.47546929121017456,1.8794668912887573
342,0.4748344123363495,1.8790228366851807
343,0.47504985332489014,1.8794691562652588
344,0.47505420446395874,1.8805848360061646
345,0.47522208094596863,1.8817616701126099
346,0.4749981462955475,1.8820443153381348
347,0.47550663352012634,1.8813958168029785
348,0.47546833753585815,1.8822851181030273
349,0.47557488083839417,1.881836175918579
350,0.47567689418792725,1.8818275928497314
351,0.47568774223327637,1.8826292753219604
352,0.4757716953754425,1.8834336996078491
353,0.47570541501045227,1.8842002153396606
354,0.47551974654197693,1.8844552040100098
355,0.47525283694267273,1.8857240676879883
356,0.4754960834980011,1.8850194215774536
357,0.47521060705184937,1.8851767778396606
358,0.4754507839679718,1.8853703737258911
359,0.47580739855766296,1.8863035440444946
360,0.47520697116851807,1.884557843208313
361,0.47575461864471436,1.8856462240219116
362,0.4749702215194702,1.8844233751296997
363,0.47509947419166565,1.8852962255477905
364,0.47479647397994995,1.885865330696106
365,0.47502368688583374,1.8859891891479492
366,0.4752103090286255,1.8876028060913086
367,0.47607457637786865,1.8879823684692383
368,0.4763054847717285,1.888463020324707
369,0.4759250581264496,1.8872240781784058
370,0.47590893507003784,1.8870811462402344
371,0.4755061864852905,1.887397289276123
372,0.47554680705070496,1.886336326599121
373,0.47589176893234253,1.8876465559005737
374,0.4763399660587311,1.8877445459365845
375,0.47599470615386963,1.8882501125335693
376,0.4763334095478058,1.889557123184204
377,0.47658929228782654,1.8890091180801392
378,0.4761449694633484,1.8888095617294312
379,0.47604474425315857,1.8881839513778687
380,0.47635775804519653,1.889315128326416
381,0.4757481813430786,1.8895667791366577
382,0.47617307305336,1.8912835121154785
383,0.4763581156730652,1.8920373916625977
384,0.47601306438446045,1.8911467790603638
385,0.4758455455303192,1.8920892477035522
386,0.4754994511604309,1.8921529054641724
387,0.4755188524723053,1.8918001651763916
388,0.4757550060749054,1.8938747644424438
389,0.47553297877311707,1.894283413887024
390,0.4760134518146515,1.8941653966903687
391,0.4754944443702698,1.8925365209579468
392,0.47574084997177124,1.893323540687561
393,0.476172536611557,1.8941621780395508
394,0.47599202394485474,1.8938337564468384
395,0.47578996419906616,1.8950873613357544
396,0.4758305549621582,1.8950326442718506
397,0.47565150260925293,1.8933327198028564
398,0.4752696454524994,1.8927842378616333
399,0.4750671982765198,1.8928933143615723
400,0.475309818983078,1.894235610961914
401,0.4753395617008209,1.8933628797531128
402,0.47531676292419434,1.8941978216171265
403,0.47535085678100586,1.8948460817337036
404,0.4754124581813812,1.895607590675354
405,0.47539082169532776,1.8959283828735352
406,0.4753921627998352,1.8961330652236938
407,0.4752104580402374,1.896589756011963
408,0.4754984676837921,1.8967045545578003
409,0.475747287273407,1.8980361223220825
410,0.4758806526660919,1.8998750448226929
411,0.47582879662513733,1.8983310461044312
412,0.4753023087978363,1.8986239433288574
413,0.47518691420555115,1.899191975593567
414,0.47520533204078674,1.899085521697998
415,0.4747200608253479,1.9000167846679688
416,0.4752640724182129,1.9004300832748413
417,0.4751758277416229,1.8992338180541992
418,0.4748549461364746,1.8999834060668945
419,0.47502899169921875,1.8996052742004395
420,0.4751150608062744,1.9000322818756104
421,0.47511059045791626,1.8988573551177979
422,0.4748029112815857,1.8996572494506836
423,0.4753686785697937,1.9013105630874634
424,0.475089967250824,1.9017887115478516
425,0.47495725750923157,1.9020984172821045
426,0.47487327456474304,1.901532530784607
427,0.47517043352127075,1.900194525718689
428,0.47510629892349243,1.8987575769424438
429,0.47539785504341125,1.9008914232254028
430,0.47541341185569763,1.9000474214553833
431,0.4751655161380768,1.8996360301971436
432,0.47527480125427246,1.9010812044143677
433,0.47542375326156616,1.902678370475769
434,0.47600626945495605,1.903375506401062
435,0.4757271111011505,1.903799295425415
436,0.47592899203300476,1.9037764072418213
437,0.4761248230934143,1.9047666788101196
438,0.4763152301311493,1.9047538042068481
439,0.4760773181915283,1.905121088027954
440,0.4758184552192688,1.9042186737060547
441,0.4757755994796753,1.9047752618789673
442,0.47607743740081787,1.904823899269104
443,0.4759913384914398,1.905386209487915
444,0.4759320914745331,1.906642198562622
445,0.4759427607059479,1.9077023267745972
446,0.4757593274116516,1.9070347547531128
447,0.47587284445762634,1.9067951440811157
448,0.4756973683834076,1.9071422815322876
449,0.47614002227783203,1.907198429107666
450,0.4758245050907135,1.9076811075210571
451,0.475680410861969,1.908463716506958
452,0.4759339392185211,1.9082025289535522
453,0.47586506605148315,1.9075136184692383
454,0.4759155511856079,1.9077011346817017
455,0.4758903384208679,1.9086170196533203
456,0.47557181119918823,1.908875584602356
457,0.47534510493278503,1.9071149826049805
458,0.47554001212120056,1.9087109565734863
459,0.4757469892501831,1.9098823070526123
460,0.4758357107639313,1.9100232124328613
461,0.4757137894630432,1.9096101522445679
462,0.47521406412124634,1.9110314846038818
463,0.47507989406585693,1.910681962966919
464,0.47490453720092773,1.9113712310791016
465,0.474810391664505,1.912000298500061
466,0.47510960698127747,1.911285400390625
467,0.4749153256416321,1.91059410572052
468,0.47507697343826294,1.9110032320022583
469,0.47480762004852295,1.9106214046478271
470,0.4749886095523834,1.9114683866500854
471,0.4749453663825989,1.912401556968689
472,0.47497421503067017,1.9114229679107666
473,0.47516757249832153,1.91067373752594
474,0.4750362038612366,1.91173255443573
475,0.4747326374053955,1.9113463163375854
476,0.4746139943599701,1.9107402563095093
477,0.474665105342865,1.9108500480651855
478,0.4744267165660858,1.912319540977478
479,0.47416338324546814,1.912061333656311
480,0.47442150115966797,1.9123910665512085
481,0.47419434785842896,1.9116157293319702
482,0.47415584325790405,1.9127802848815918
483,0.4744461476802826,1.9137319326400757
484,0.47417008876800537,1.9136086702346802
485,0.47435179352760315,1.914831519126892
486,0.47456246614456177,1.9149967432022095
487,0.47477400302886963,1.914764165878296
488,0.4748692214488983,1.9149549007415771
489,0.47481441497802734,1.9160032272338867
490,0.47438931465148926,1.9165042638778687
491,0.4749908745288849,1.9172691106796265
492,0.47452813386917114,1.9158698320388794
493,0.47474992275238037,1.9164220094680786
494,0.47486233711242676,1.9167017936706543
495,0.4742642343044281,1.9170514345169067
496,0.47440987825393677,1.918415904045105
497,0.47420772910118103,1.918524146080017
498,0.4743472933769226,1.9181612730026245
499,0.4741947054862976,1.9183194637298584
500,0.4745056629180908,1.919537901878357
501,0.47444263100624084,1.9192520380020142
502,0.4745274782180786,1.9193073511123657
503,0.4742741584777832,1.9195194244384766
504,0.47414374351501465,1.920057773590088
505,0.4740683138370514,1.9185948371887207
506,0.4741637706756592,1.9194749593734741
507,0.47394999861717224,1.9180262088775635
508,0.4736689031124115,1.9179891347885132
509,0.47362521290779114,1.9180854558944702
510,0.47412458062171936,1.9187848567962646
511,0.47427046298980713,1.9187546968460083
512,0.4741877615451813,1.9201852083206177
513,0.47389519214630127,1.92018723487854
514,0.4740036129951477,1.9191495180130005
515,0.4745042026042938,1.920937180519104
516,0.47425979375839233,1.9208511114120483
517,0.47416040301322937,1.920918345451355
518,0.47397005558013916,1.919943928718567
519,0.47396090626716614,1.9205297231674194
520,0.47396525740623474,1.920928955078125
521,0.47380948066711426,1.9217238426208496
522,0.4738122820854187,1.9229235649108887
523,0.47378459572792053,1.9236547946929932
524,0.47400861978530884,1.922865390777588
525,0.4740142226219177,1.923040509223938
526,0.4742486774921417,1.9235864877700806
527,0.47350189089775085,1.9235382080078125
528,0.47450026869773865,1.9226404428482056
529,0.4744660258293152,1.9234222173690796
530,0.4742147922515869,1.9233729839324951
531,0.47447213530540466,1.9234437942504883
532,0.4742576479911804,1.9233884811401367
533,0.4743136465549469,1.9227640628814697
534,0.4742293357849121,1.922723650932312
535,0.474211722612381,1.9236962795257568
536,0.474045068025589,1.9222056865692139
537,0.4741228520870209,1.9242452383041382
538,0.473969429731369,1.9237099885940552
539,0.4740573763847351,1.9242472648620605
540,0.4736897945404053,1.9239801168441772
541,0.47356852889060974,1.9243391752243042
542,0.4734397828578949,1.9252114295959473
543,0.4736683666706085,1.9236254692077637
544,0.47355008125305176,1.9232417345046997
545,0.47418951988220215,1.9246103763580322
546,0.4742618203163147,1.9248179197311401
547,0.47389498353004456,1.925101399421692
548,0.4733595848083496,1.924445629119873
549,0.47351548075675964,1.9259229898452759
550,0.4735244810581207,1.9258160591125488
551,0.47350171208381653,1.926594614982605
552,0.4735913574695587,1.9262067079544067
553,0.4730457067489624,1.9263705015182495
554,0.4732600152492523,1.92709219455719
555,0.4735713303089142,1.9267749786376953
556,0.4734715521335602,1.92718505859375
557,0.473628968000412,1.9277890920639038
558,0.47309181094169617,1.9271245002746582
559,0.47289690375328064,1.9276399612426758
560,0.47314122319221497,1.9287928342819214
561,0.47364261746406555,1.930219054222107
562,0.4738002419471741,1.930873990058899
563,0.4734698534011841,1.9304735660552979
564,0.47324302792549133,1.9309331178665161
565,0.4732120633125305,1.9321240186691284
566,0.47328028082847595,1.9327789545059204
567,0.47344714403152466,1.9314383268356323
568,0.4732924997806549,1.9316741228103638
569,0.4733276963233948,1.9306094646453857
570,0.4728722870349884,1.9316884279251099
571,0.4726699888706207,1.9321612119674683
572,0.47278493642807007,1.9320144653320312
573,0.47273901104927063,1.9317877292633057
574,0.4725973904132843,1.9318656921386719
575,0.47263485193252563,1.931396722793579
576,0.47262102365493774,1.9309037923812866
577,0.47266027331352234,1.9327359199523926
578,0.47261640429496765,1.933449387550354
579,0.47288978099823,1.9347739219665527
580,0.47282788157463074,1.9343875646591187
581,0.4731388986110687,1.9323865175247192
582,0.4731605648994446,1.9329465627670288
583,0.4730343222618103,1.9332382678985596
584,0.4729907810688019,1.9332057237625122
585,0.47256577014923096,1.9324597120285034
586,0.4727560579776764,1.9339698553085327
587,0.4728856682777405,1.9340407848358154
588,0.47252926230430603,1.934586524963379
589,0.4733157455921173,1.9348362684249878
590,0.472927451133728,1.934299111366272
591,0.4729154109954834,1.9365222454071045
592,0.47280558943748474,1.9359948635101318
593,0.4730111062526703,1.9349708557128906
594,0.47281190752983093,1.9336574077606201
595,0.4729667901992798,1.933274269104004
596,0.47286364436149597,1.9338395595550537
597,0.47299981117248535,1.9351259469985962
598,0.4730289578437805,1.9352622032165527
599,0.47321200370788574,1.9357460737228394
600,0.47301119565963745,1.935876488685608
601,0.4726802408695221,1.9366084337234497
602,0.4725760221481323,1.9355193376541138
603,0.4726824164390564,1.934891700744629
604,0.47253409028053284,1.9350472688674927
605,0.4724978804588318,1.9365627765655518
606,0.4721008241176605,1.936794638633728
607,0.4724550247192383,1.9355480670928955
608,0.4721963107585907,1.936805248260498
609,0.4720197021961212,1.9360003471374512
610,0.47195950150489807,1.9354684352874756
611,0.4718760848045349,1.9353946447372437
612,0.47217923402786255,1.936805248260498
613,0.4721781313419342,1.937081217765808
614,0.471597820520401,1.9378236532211304
615,0.47189685702323914,1.9365952014923096
616,0.47171613574028015,1.9370832443237305
617,0.47168228030204773,1.9388997554779053
618,0.4720313847064972,1.939402461051941
619,0.47172537446022034,1.939018726348877
620,0.47191089391708374,1.9401918649673462
621,0.47154971957206726,1.938044786453247
622,0.47206953167915344,1.938765048980713
623,0.4714861512184143,1.9396977424621582
624,0.47156211733818054,1.9400449991226196
625,0.4714309573173523,1.9405943155288696
626,0.47097983956336975,1.9416656494140625
627,0.4709722697734833,1.940423846244812
628,0.471242755651474,1.9399832487106323
629,0.47115734219551086,1.9407864809036255
630,0.4709825813770294,1.9417632818222046
631,0.4712510406970978,1.9433974027633667
632,0.47124266624450684,1.9431061744689941
633,0.47105172276496887,1.9431493282318115
634,0.47141990065574646,1.9431742429733276
635,0.4711846113204956,1.9421072006225586
636,0.4712356626987457,1.942745566368103
637,0.47119253873825073,1.9423649311065674
638,0.47170084714889526,1.9435100555419922
639,0.4715619683265686,1.943498134613037
640,0.4712406396865845,1.942513108253479
641,0.47122490406036377,1.943238615989685
642,0.47099655866622925,1.9427318572998047
643,0.47126829624176025,1.9429160356521606
644,0.4714122712612152,1.943461537361145
645,0.471360981464386,1.9433729648590088
646,0.4710475504398346,1.9443566799163818
647,0.4715966284275055,1.9445736408233643
648,0.47143080830574036,1.9438310861587524
649,0.4710743725299835,1.9435473680496216
650,0.471215158700943,1.9449230432510376
651,0.4712314307689667,1.9460057020187378
652,0.4708939492702484,1.9449070692062378
653,0.4711453914642334,1.9453463554382324
654,0.4712519347667694,1.9455130100250244
655,0.47108471393585205,1.9455785751342773
656,0.47088322043418884,1.944266676902771
657,0.4704875946044922,1.9451955556869507
658,0.4704523980617523,1.9456275701522827
659,0.470210999250412,1.9450570344924927
660,0.47037386894226074,1.945655107498169
661,0.47101837396621704,1.9466784000396729
662,0.47054198384284973,1.94618558883667
663,0.47109362483024597,1.9483554363250732
664,0.47093650698661804,1.9467326402664185
665,0.47045207023620605,1.9464787244796753
666,0.47060996294021606,1.9485068321228027
667,0.47078755497932434,1.947835087776184
668,0.4705108404159546,1.9479933977127075
669,0.4706135094165802,1.9476462602615356
670,0.4711110293865204,1.9483894109725952
671,0.4703271687030792,1.9471372365951538
672,0.47056254744529724,1.9469327926635742
673,0.47058069705963135,1.9466301202774048
674,0.4704799950122833,1.9467418193817139
675,0.47040364146232605,1.9469743967056274
676,0.4700711667537689,1.9474936723709106
677,0.4703797698020935,1.947741985321045
678,0.4699402451515198,1.9486075639724731
679,0.4697229564189911,1.9487563371658325
680,0.47018465399742126,1.9500504732131958
681,0.47003957629203796,1.9495474100112915
682,0.4698697328567505,1.949676275253296
683,0.4701288938522339,1.9504311084747314
684,0.47066229581832886,1.9516775608062744
685,0.47063857316970825,1.951755166053772
686,0.47049248218536377,1.9509981870651245
687,0.47057855129241943,1.951137661933899
688,0.4702550172805786,1.951525092124939
689,0.47015875577926636,1.9516956806182861
690,0.4703335762023926,1.9515565633773804
691,0.4700236916542053,1.9521373510360718
692,0.4698024392127991,1.951727032661438
693,0.46996745467185974,1.9530073404312134
694,0.47029024362564087,1.9534363746643066
695,0.47028279304504395,1.9525814056396484
696,0.47016623616218567,1.9519891738891602
697,0.4701043963432312,1.9515507221221924
698,0.4701423943042755,1.9524672031402588
699,0.4702979028224945,1.9547581672668457
700,0.4701261520385742,1.9538516998291016
701,0.4701414406299591,1.9542734622955322
702,0.4700760245323181,1.9539393186569214
703,0.46983569860458374,1.9536221027374268
704,0.4699133336544037,1.954522967338562
705,0.46968352794647217,1.9547969102859497
706,0.4696582853794098,1.953619122505188
707,0.4693065285682678,1.9536018371582031
